run_id,knn,decay,knn_dist,t,gamma,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phate_euclidean_knn5_decay10_seed99_2d_t2_g0,5,10,euclidean,2,0,2,99,0.537345511411351,-0.41917113732184885,0.07319870356519571,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_2d_t2_g0.csv
phate_euclidean_knn5_decay10_seed123_2d_t2_g0,5,10,euclidean,2,0,2,123,0.5435875922643476,-0.3920226476571103,0.07045624532535527,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_2d_t2_g0.csv
phate_euclidean_knn5_decay10_seed256_2d_t2_g0,5,10,euclidean,2,0,2,256,0.5493752530616907,-0.3949342705047626,0.07978060334081277,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_2d_t2_g0.csv
phate_euclidean_knn5_decay10_seed7_3d_t2_g0,5,10,euclidean,2,0,3,7,0.5811399928734793,-0.25296412197699636,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_3d_t2_g0.csv
phate_euclidean_knn5_decay10_seed42_3d_t2_g0,5,10,euclidean,2,0,3,42,0.5842404088907711,-0.22942164250280117,0.12705061082024433,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_3d_t2_g0.csv
phate_euclidean_knn5_decay10_seed99_3d_t2_g0,5,10,euclidean,2,0,3,99,0.5715079194316088,-0.24690682488512092,0.14405385190725503,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_3d_t2_g0.csv
phate_euclidean_knn5_decay10_seed123_3d_t2_g0,5,10,euclidean,2,0,3,123,0.5773112904505001,-0.2717885923457295,0.11737721266517079,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_3d_t2_g0.csv
phate_euclidean_knn5_decay10_seed256_3d_t2_g0,5,10,euclidean,2,0,3,256,0.5734353055732959,-0.26254668090085964,0.1272999252056844,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_3d_t2_g0.csv
phate_euclidean_knn5_decay10_seed7_2d_t2,5,10,euclidean,2,1,2,7,0.5489848882088716,-0.338249168443125,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_2d_t2.csv
phate_euclidean_knn5_decay10_seed42_2d_t2,5,10,euclidean,2,1,2,42,0.548663663509823,-0.3263851778442008,0.15492395911244078,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_2d_t2.csv
phate_euclidean_knn5_decay10_seed99_2d_t2,5,10,euclidean,2,1,2,99,0.5560643921757025,-0.34581491319575647,0.15048616305160806,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_2d_t2.csv
phate_euclidean_knn5_decay10_seed123_2d_t2,5,10,euclidean,2,1,2,123,0.5548773976587217,-0.3532683356520777,0.1551234106207928,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_2d_t2.csv
phate_euclidean_knn5_decay10_seed256_2d_t2,5,10,euclidean,2,1,2,256,0.5531554966611985,-0.3410134850207916,0.1568187484417851,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_2d_t2.csv
phate_euclidean_knn5_decay10_seed7_3d_t2,5,10,euclidean,2,1,3,7,0.5640774400080145,-0.21329766097150732,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_3d_t2.csv
phate_euclidean_knn5_decay10_seed42_3d_t2,5,10,euclidean,2,1,3,42,0.5678765434628592,-0.21424546748955306,0.17297432061829968,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_3d_t2.csv
phate_euclidean_knn5_decay10_seed99_3d_t2,5,10,euclidean,2,1,3,99,0.5647729778117787,-0.19677721940541867,0.16589379207180255,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_3d_t2.csv
phate_euclidean_knn5_decay10_seed123_3d_t2,5,10,euclidean,2,1,3,123,0.5662410866312466,-0.211430601907254,0.18424333084018946,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_3d_t2.csv
phate_euclidean_knn5_decay10_seed256_3d_t2,5,10,euclidean,2,1,3,256,0.5668270703055183,-0.2257051460972605,0.15956120668162554,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_3d_t2.csv
phate_euclidean_knn5_decay10_seed7_2d_t5_g0,5,10,euclidean,5,0,2,7,0.5600552058703103,-0.34240814651125406,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_2d_t5_g0.csv
phate_euclidean_knn5_decay10_seed42_2d_t5_g0,5,10,euclidean,5,0,2,42,0.5640527362538408,-0.31892442622187983,0.10241834953876838,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_2d_t5_g0.csv
phate_euclidean_knn5_decay10_seed99_2d_t5_g0,5,10,euclidean,5,0,2,99,0.5524094129272354,-0.3602781735745915,0.09808027923211168,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_2d_t5_g0.csv
phate_euclidean_knn5_decay10_seed123_2d_t5_g0,5,10,euclidean,5,0,2,123,0.5683916414031884,-0.3054700338637927,0.10456245325355273,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_2d_t5_g0.csv
phate_euclidean_knn5_decay10_seed256_2d_t5_g0,5,10,euclidean,5,0,2,256,0.5632174002467341,-0.33692472649871985,0.09419097481924706,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_2d_t5_g0.csv
phate_euclidean_knn5_decay10_seed7_3d_t5_g0,5,10,euclidean,5,0,3,7,0.5890961196132249,-0.2561542356256002,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_3d_t5_g0.csv
phate_euclidean_knn5_decay10_seed42_3d_t5_g0,5,10,euclidean,5,0,3,42,0.5981018712998918,-0.19989445535154907,0.14689603590127148,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_3d_t5_g0.csv
phate_euclidean_knn5_decay10_seed99_3d_t5_g0,5,10,euclidean,5,0,3,99,0.5795432803322067,-0.26832936357245024,0.14056345051109448,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_3d_t5_g0.csv
phate_euclidean_knn5_decay10_seed123_3d_t5_g0,5,10,euclidean,5,0,3,123,0.5998266183520433,-0.22409305122634127,0.14884068810770382,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_3d_t5_g0.csv
phate_euclidean_knn5_decay10_seed256_3d_t5_g0,5,10,euclidean,5,0,3,256,0.5926378638348804,-0.23908055718755902,0.1456494639740713,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_3d_t5_g0.csv
phate_euclidean_knn5_decay10_seed7_2d_t5,5,10,euclidean,5,1,2,7,0.5666483001274654,-0.26352702914316456,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_2d_t5.csv
phate_euclidean_knn5_decay10_seed42_2d_t5,5,10,euclidean,5,1,2,42,0.5730010735318058,-0.279945653748927,0.19885315382697583,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_2d_t5.csv
phate_euclidean_knn5_decay10_seed99_2d_t5,5,10,euclidean,5,1,2,99,0.5713216736167321,-0.2666976820436289,0.20398903016704065,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_2d_t5.csv
phate_euclidean_knn5_decay10_seed123_2d_t5,5,10,euclidean,5,1,2,123,0.5644339937318493,-0.27698307848884846,0.20229369234604835,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_2d_t5.csv
phate_euclidean_knn5_decay10_seed256_2d_t5,5,10,euclidean,5,1,2,256,0.5687620459262144,-0.2742757437120705,0.20099725754176018,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_2d_t5.csv
phate_euclidean_knn5_decay10_seed7_3d_t5,5,10,euclidean,5,1,3,7,0.5746205924574999,-0.17589124237326234,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed7_3d_t5.csv
phate_euclidean_knn5_decay10_seed42_3d_t5,5,10,euclidean,5,1,3,42,0.5805033494268236,-0.17056609472911285,0.21301421091997008,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed42_3d_t5.csv
phate_euclidean_knn5_decay10_seed99_3d_t5,5,10,euclidean,5,1,3,99,0.5801670596119424,-0.17017554711911084,0.19466467215158315,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed99_3d_t5.csv
phate_euclidean_knn5_decay10_seed123_3d_t5,5,10,euclidean,5,1,3,123,0.5789249654773574,-0.17779188459345988,0.21301421091997005,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed123_3d_t5.csv
phate_euclidean_knn5_decay10_seed256_3d_t5,5,10,euclidean,5,1,3,256,0.5795649482947769,-0.20527397797812746,0.18289703315881328,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay10_seed256_3d_t5.csv
phate_cosine_knn5_decay10_seed7_2d_g0,5,10,cosine,auto,0,2,7,0.5839750427572274,-0.3607486626401836,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_2d_g0.csv
phate_cosine_knn5_decay10_seed42_2d_g0,5,10,cosine,auto,0,2,42,0.58767783572345,-0.4013501268208215,0.09279481426078284,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_2d_g0.csv
phate_cosine_knn5_decay10_seed99_2d_g0,5,10,cosine,auto,0,2,99,0.5845937370860271,-0.38565717109612674,0.10735477437048117,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_2d_g0.csv
phate_cosine_knn5_decay10_seed123_2d_g0,5,10,cosine,auto,0,2,123,0.5783328722724836,-0.39040229403622745,0.1030665669409125,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_2d_g0.csv
phate_cosine_knn5_decay10_seed256_2d_g0,5,10,cosine,auto,0,2,256,0.5959294208810095,-0.3780854403857032,0.11498379456494638,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_2d_g0.csv
phate_cosine_knn5_decay10_seed7_3d_g0,5,10,cosine,auto,0,3,7,0.5921917922061364,-0.33203018433546944,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_3d_g0.csv
phate_cosine_knn5_decay10_seed42_3d_g0,5,10,cosine,auto,0,3,42,0.61010865477623,-0.31995865622128655,0.1394166043380703,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_3d_g0.csv
phate_cosine_knn5_decay10_seed99_3d_g0,5,10,cosine,auto,0,3,99,0.6109362495147477,-0.318075497595578,0.14101221640488656,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_3d_g0.csv
phate_cosine_knn5_decay10_seed123_3d_g0,5,10,cosine,auto,0,3,123,0.607334851988083,-0.3311261610635633,0.1386686611817502,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_3d_g0.csv
phate_cosine_knn5_decay10_seed256_3d_g0,5,10,cosine,auto,0,3,256,0.6194677346581527,-0.28809455327435113,0.1613562702567938,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_3d_g0.csv
phate_cosine_knn5_decay10_seed7_2d,5,10,cosine,auto,1,2,7,0.6175821285984092,-0.15827978727980527,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_2d.csv
phate_cosine_knn5_decay10_seed42_2d,5,10,cosine,auto,1,2,42,0.5924906279421089,-0.2533998944165615,0.19326851159311892,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_2d.csv
phate_cosine_knn5_decay10_seed99_2d,5,10,cosine,auto,1,2,99,0.6027013232636127,-0.24656423944328743,0.1806532036898529,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_2d.csv
phate_cosine_knn5_decay10_seed123_2d,5,10,cosine,auto,1,2,123,0.5928064641110614,-0.22534507095042394,0.19636000997257544,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_2d.csv
phate_cosine_knn5_decay10_seed256_2d,5,10,cosine,auto,1,2,256,0.6066801076339914,-0.22422515623891281,0.20329094988780855,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_2d.csv
phate_cosine_knn5_decay10_seed7_3d,5,10,cosine,auto,1,3,7,0.6085008615956045,-0.12626649189075512,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_3d.csv
phate_cosine_knn5_decay10_seed42_3d,5,10,cosine,auto,1,3,42,0.5950383401505829,-0.17229972191972598,0.20847668910496137,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_3d.csv
phate_cosine_knn5_decay10_seed99_3d,5,10,cosine,auto,1,3,99,0.595388328975075,-0.16781485358277193,0.2092246322612815,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_3d.csv
phate_cosine_knn5_decay10_seed123_3d,5,10,cosine,auto,1,3,123,0.5959426645218799,-0.13778870766540668,0.2282223884318125,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_3d.csv
phate_cosine_knn5_decay10_seed256_3d,5,10,cosine,auto,1,3,256,0.6072168735368908,-0.15383502534135118,0.22956868611318873,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_3d.csv
phate_cosine_knn5_decay10_seed7_2d_t2_g0,5,10,cosine,2,0,2,7,0.5607060795901074,-0.4116428677563968,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_2d_t2_g0.csv
phate_cosine_knn5_decay10_seed42_2d_t2_g0,5,10,cosine,2,0,2,42,0.5551197297234736,-0.42822985110983025,0.06571927200199451,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_2d_t2_g0.csv
phate_cosine_knn5_decay10_seed99_2d_t2_g0,5,10,cosine,2,0,2,99,0.5572008407624847,-0.4509031732393372,0.06551982049364248,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_2d_t2_g0.csv
phate_cosine_knn5_decay10_seed123_2d_t2_g0,5,10,cosine,2,0,2,123,0.5579799387301361,-0.4133050265155013,0.0643231114435303,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_2d_t2_g0.csv
phate_cosine_knn5_decay10_seed256_2d_t2_g0,5,10,cosine,2,0,2,256,0.5597462761272558,-0.44140920954434804,0.06876090750436299,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_2d_t2_g0.csv
phate_cosine_knn5_decay10_seed7_3d_t2_g0,5,10,cosine,2,0,3,7,0.579455014691334,-0.36448266906843557,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_3d_t2_g0.csv
phate_cosine_knn5_decay10_seed42_3d_t2_g0,5,10,cosine,2,0,3,42,0.580103953093984,-0.367011277390286,0.09563699825479931,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_3d_t2_g0.csv
phate_cosine_knn5_decay10_seed99_3d_t2_g0,5,10,cosine,2,0,3,99,0.5716051406577118,-0.3812756593704217,0.09832959361755174,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_3d_t2_g0.csv
phate_cosine_knn5_decay10_seed123_3d_t2_g0,5,10,cosine,2,0,3,123,0.588238318748252,-0.3502438002954363,0.1019695836449763,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_3d_t2_g0.csv
phate_cosine_knn5_decay10_seed256_3d_t2_g0,5,10,cosine,2,0,3,256,0.5767384365749137,-0.38081092874463734,0.10147095487409623,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_3d_t2_g0.csv
phate_cosine_knn5_decay10_seed7_2d_t2,5,10,cosine,2,1,2,7,0.5980988734556834,-0.2810605862549853,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_2d_t2.csv
phate_cosine_knn5_decay10_seed42_2d_t2,5,10,cosine,2,1,2,42,0.5772136138556565,-0.3060357322318182,0.14340563450511096,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_2d_t2.csv
phate_cosine_knn5_decay10_seed99_2d_t2,5,10,cosine,2,1,2,99,0.5921049685662754,-0.3308887438330732,0.14425330341560708,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_2d_t2.csv
phate_cosine_knn5_decay10_seed123_2d_t2,5,10,cosine,2,1,2,123,0.5714393864361591,-0.33517604486113756,0.14520069808027922,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_2d_t2.csv
phate_cosine_knn5_decay10_seed256_2d_t2,5,10,cosine,2,1,2,256,0.5915951832612523,-0.30702914981894464,0.1761655447519322,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_2d_t2.csv
phate_cosine_knn5_decay10_seed7_3d_t2,5,10,cosine,2,1,3,7,0.5712884316986735,-0.2488565299873201,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_3d_t2.csv
phate_cosine_knn5_decay10_seed42_3d_t2,5,10,cosine,2,1,3,42,0.5725742032849542,-0.2501111195915745,0.12530541012216406,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_3d_t2.csv
phate_cosine_knn5_decay10_seed99_3d_t2,5,10,cosine,2,1,3,99,0.5855246246338551,-0.25155219243347104,0.13348292196459735,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_3d_t2.csv
phate_cosine_knn5_decay10_seed123_3d_t2,5,10,cosine,2,1,3,123,0.5670492902508968,-0.2457399385721398,0.12784841685365245,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_3d_t2.csv
phate_cosine_knn5_decay10_seed256_3d_t2,5,10,cosine,2,1,3,256,0.5872496752651669,-0.23629481447624753,0.14395412615307904,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_3d_t2.csv
phate_cosine_knn5_decay10_seed7_2d_t5_g0,5,10,cosine,5,0,2,7,0.5839750427572274,-0.3607486626401836,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_2d_t5_g0.csv
phate_cosine_knn5_decay10_seed42_2d_t5_g0,5,10,cosine,5,0,2,42,0.58767783572345,-0.4013501268208215,0.09279481426078284,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed42_2d_t5_g0.csv
phate_cosine_knn5_decay10_seed99_2d_t5_g0,5,10,cosine,5,0,2,99,0.5845937370860271,-0.38565717109612674,0.10735477437048117,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed99_2d_t5_g0.csv
phate_cosine_knn5_decay10_seed123_2d_t5_g0,5,10,cosine,5,0,2,123,0.5783328722724836,-0.39040229403622745,0.1030665669409125,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed123_2d_t5_g0.csv
phate_cosine_knn5_decay10_seed256_2d_t5_g0,5,10,cosine,5,0,2,256,0.5959294208810095,-0.3780854403857032,0.11498379456494638,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed256_2d_t5_g0.csv
phate_cosine_knn5_decay10_seed7_3d_t5_g0,5,10,cosine,5,0,3,7,0.5921917922061364,-0.33203018433546944,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay10_seed7_3d_t5_g0.csv
